0.000000	0.000000
0.500000	0.500000
1.000000	0.883956
1.500000	1.078029
2.000000	1.054310
2.500000	0.835592
3.000000	0.487843
3.500000	0.102578
4.000000	-0.226311
4.500000	-0.425446
5.000000	-0.459025
5.500000	-0.336037
6.000000	-0.106162
6.500000	0.154326
7.000000	0.362903
7.500000	0.452212
8.000000	0.387227
8.500000	0.174005
9.000000	-0.141944
9.500000	-0.487093
10.000000	-0.778139
10.500000	-0.942462
11.000000	-0.935757
11.500000	-0.752607
12.000000	-0.427553
12.500000	-0.026590
13.000000	0.368650
13.500000	0.680076
14.000000	0.850965
14.500000	0.858205
15.000000	0.716175
15.500000	0.471567
16.000000	0.190685
16.500000	-0.057464
17.000000	-0.218037
17.500000	-0.263088
18.000000	-0.197160
18.500000	-0.054598
19.000000	0.110527
19.500000	0.239168
20.000000	0.282958
20.500000	0.216860
21.000000	0.045723
21.500000	-0.196760
22.000000	-0.456314
22.500000	-0.671412
23.000000	-0.788319
23.500000	-0.774159
24.000000	-0.624843
24.500000	-0.366029
25.000000	-0.047017
25.500000	0.270829
26.000000	0.528228
26.500000	0.681256
27.000000	0.710608
27.500000	0.624738
28.000000	0.456342
28.500000	0.253234
29.000000	0.066021
29.500000	-0.064322
30.000000	-0.115942
30.500000	-0.090442
31.000000	-0.011155
31.500000	0.084026
32.000000	0.153317
32.500000	0.162457
33.000000	0.094003
33.500000	-0.047790
34.000000	-0.237647
34.500000	-0.435257
35.000000	-0.595027
35.500000	-0.677160
36.000000	-0.657323
36.500000	-0.532598
37.000000	-0.322301
37.500000	-0.063584
38.000000	0.197060
38.500000	0.414249
39.000000	0.553629
39.500000	0.598885
40.000000	0.554305
40.500000	0.442417
41.000000	0.297463
41.500000	0.156431
42.000000	0.049916
42.500000	-0.004957
43.000000	-0.007883
43.500000	0.025696
44.000000	0.069663
44.500000	0.094919
45.000000	0.077678
45.500000	0.006265
46.000000	-0.115282
46.500000	-0.267666
47.000000	-0.420688
47.500000	-0.540401
48.000000	-0.597270
48.500000	-0.573339
49.000000	-0.466675
49.500000	-0.292060
50.000000	-0.077796
50.500000	0.140532
51.000000	0.327819
51.500000	0.456855
52.000000	0.513667
52.500000	0.499606
53.000000	0.429806
53.500000	0.328538
54.000000	0.222700
54.500000	0.135106
55.000000	0.079210
55.500000	0.056522
56.000000	0.057233
56.500000	0.063790
57.000000	0.056409
57.500000	0.019077
58.000000	-0.055504
58.500000	-0.163287
59.000000	-0.289207
59.500000	-0.410372
60.000000	-0.501332
60.500000	-0.540092
61.000000	-0.513432
61.500000	-0.420229
62.000000	-0.272008
62.500000	-0.090622
63.000000	0.096357
63.500000	0.261418
64.000000	0.382685
64.500000	0.448005
65.000000	0.456658
65.500000	0.418393
66.000000	0.350145
66.500000	0.271324
67.000000	0.198899
67.500000	0.143470
68.000000	0.107271
68.500000	0.084506
69.000000	0.063832
69.500000	0.032301
70.000000	-0.020337
70.500000	-0.098061
71.000000	-0.196688
71.500000	-0.304133
72.000000	-0.402776
72.500000	-0.473343
73.000000	-0.499370
73.500000	-0.471139
74.000000	-0.388165
74.500000	-0.259628
75.000000	-0.102671
75.500000	0.061027
76.000000	0.209569
76.500000	0.325059
77.000000	0.396751
77.500000	0.422460
78.000000	0.408006
78.500000	0.364912
79.000000	0.307022
79.500000	0.246903
80.000000	0.192930
80.500000	0.147737
81.000000	0.108365
81.500000	0.067973
82.000000	0.018615
82.500000	-0.045685
83.000000	-0.126394
83.500000	-0.219128
84.000000	-0.313892
84.500000	-0.396847
85.000000	-0.453206
85.500000	-0.470537
86.000000	-0.441698
86.500000	-0.366693
87.000000	-0.253001
87.500000	-0.114312
88.000000	0.032031
88.500000	0.168287
89.000000	0.279529
89.500000	0.356091
90.000000	0.394750
90.500000	0.398447
91.000000	0.374707
91.500000	0.333222
92.000000	0.283232
92.500000	0.231364
93.000000	0.180441
93.500000	0.129496
94.000000	0.074934
94.500000	0.012468
95.000000	-0.060718
95.500000	-0.144186
96.000000	-0.233329
96.500000	-0.319602
97.000000	-0.391873
97.500000	-0.438592
98.000000	-0.450256
98.500000	-0.421604
99.000000	-0.352996
99.500000	-0.250664
