0.000000	0.000000
0.500000	0.487500
1.000000	0.859493
1.500000	1.043269
2.000000	1.012757
2.500000	0.792929
3.000000	0.451538
3.500000	0.080609
4.000000	-0.227400
4.500000	-0.402661
5.000000	-0.414520
5.500000	-0.277567
6.000000	-0.046022
6.500000	0.201824
7.000000	0.384904
7.500000	0.440871
8.000000	0.342355
8.500000	0.103952
9.000000	-0.221602
9.500000	-0.556932
10.000000	-0.819593
10.500000	-0.942708
11.000000	-0.891489
11.500000	-0.671593
12.000000	-0.327417
12.500000	0.069052
13.000000	0.435858
13.500000	0.700664
14.000000	0.817436
14.500000	0.776205
15.000000	0.603684
15.500000	0.354905
16.000000	0.098214
16.500000	-0.102411
17.000000	-0.203222
17.500000	-0.190821
18.000000	-0.084171
18.500000	0.071765
19.000000	0.218903
19.500000	0.302001
20.000000	0.283556
20.500000	0.153883
21.000000	-0.066122
21.500000	-0.330074
22.000000	-0.577658
22.500000	-0.749637
23.000000	-0.802493
23.500000	-0.719064
24.000000	-0.512604
24.500000	-0.223397
25.000000	0.091094
25.500000	0.369976
26.000000	0.563086
26.500000	0.642110
27.000000	0.606001
27.500000	0.479579
28.000000	0.305871
28.500000	0.134334
29.000000	0.008024
29.500000	-0.047016
30.000000	-0.027575
30.500000	0.047045
31.000000	0.141198
31.500000	0.213183
32.000000	0.226920
32.500000	0.161991
33.000000	0.019497
33.500000	-0.177694
34.000000	-0.390288
34.500000	-0.572101
35.000000	-0.681312
35.500000	-0.690636
36.000000	-0.593894
36.500000	-0.407421
37.000000	-0.166075
37.500000	0.085070
38.000000	0.301214
38.500000	0.447893
39.000000	0.508168
39.500000	0.485310
40.000000	0.400466
40.500000	0.286098
41.000000	0.176978
41.500000	0.101105
42.000000	0.072814
42.500000	0.089776
43.000000	0.134505
43.500000	0.179862
44.000000	0.197032
44.500000	0.163850
45.000000	0.071338
45.500000	-0.073234
46.000000	-0.247490
46.500000	-0.418984
47.000000	-0.552824
47.500000	-0.619969
48.000000	-0.604120
48.500000	-0.505557
49.000000	-0.341004
49.500000	-0.139666
50.000000	0.063546
50.500000	0.235864
51.000000	0.353682
51.500000	0.407064
52.000000	0.400756
52.500000	0.351608
53.000000	0.283204
53.500000	0.219162
54.000000	0.176849
54.500000	0.163110
55.000000	0.173014
55.500000	0.191861
56.000000	0.199818
56.500000	0.177941
57.000000	0.113949
57.500000	0.006289
58.000000	-0.134597
58.500000	-0.288084
59.000000	-0.427819
59.500000	-0.527683
60.000000	-0.567790
60.500000	-0.539050
61.000000	-0.445202
61.500000	-0.301885
62.000000	-0.133013
62.500000	0.034587
63.000000	0.176963
63.500000	0.277837
64.000000	0.331322
64.500000	0.341996
65.000000	0.322455
65.500000	0.289079
66.000000	0.257176
66.500000	0.236770
67.000000	0.230097
67.500000	0.231403
68.000000	0.229018
68.500000	0.209119
69.000000	0.160141
69.500000	0.076663
70.000000	-0.038241
70.500000	-0.172825
71.000000	-0.308723
71.500000	-0.424718
72.000000	-0.501331
72.500000	-0.525079
73.000000	-0.491409
73.500000	-0.405607
74.000000	-0.281516
74.500000	-0.138414
75.000000	0.003152
75.500000	0.125556
76.000000	0.217326
76.500000	0.274697
77.000000	0.301219
77.500000	0.305620
78.000000	0.298597
78.500000	0.289384
79.000000	0.283041
79.500000	0.279120
80.000000	0.272038
80.500000	0.253007
81.000000	0.212971
81.500000	0.145755
82.000000	0.050574
82.500000	-0.066768
83.000000	-0.194331
83.500000	-0.316065
84.000000	-0.414919
84.500000	-0.476311
85.000000	-0.491115
85.500000	-0.457476
86.000000	-0.381053
86.500000	-0.273661
87.000000	-0.150682
87.500000	-0.027892
88.000000	0.081534
88.500000	0.169169
89.000000	0.232160
89.500000	0.272652
90.000000	0.296055
90.500000	0.308678
91.000000	0.315396
91.500000	0.317992
92.000000	0.314576
92.500000	0.300235
93.000000	0.268707
93.500000	0.214604
94.000000	0.135596
94.500000	0.033933
95.000000	-0.083106
95.500000	-0.203990
96.000000	-0.314804
96.500000	-0.401766
97.000000	-0.453818
97.500000	-0.464698
98.000000	-0.434016
98.500000	-0.367129
99.000000	-0.273862
99.500000	-0.166427
