7.281315131850973899e-01,7.630381913825063922e-01,7.989864741830912109e-01,8.405837525824001455e-01,8.623398084770997896e-01,8.900418864765453630e-01,9.093707067466640925e-01,9.425081618044716114e-01,9.421811972497592391e-01,9.447176673873133312e-01,9.433167975667376970e-01,9.469794264018144281e-01,9.421310411728229806e-01,9.311292218544704458e-01,9.226667923973531638e-01,8.987303154360519741e-01,8.731901618884791993e-01,8.414352324498760582e-01,8.131292905934114357e-01,7.936520205515542603e-01,7.534441974350014615e-01,7.171290791797750863e-01
7.030160015412615371e-01,7.404349372952582220e-01,7.820622259716045743e-01,8.148389136800060495e-01,8.413102952189847050e-01,8.695621629916827633e-01,8.925734932499465035e-01,9.129055032770543310e-01,9.230668352852299252e-01,9.354289168008380617e-01,9.267629432713907489e-01,9.276003646220815080e-01,9.275483815680630739e-01,9.158963229974512732e-01,8.966713289564683942e-01,8.770692673955576835e-01,8.565593891243440394e-01,8.307285849012013834e-01,7.930405676862116726e-01,7.709251394183769257e-01,7.357468597016101342e-01,6.943063291843430962e-01
6.724845472325861051e-01,7.118539789388481642e-01,7.502411316587250800e-01,7.839910908592945260e-01,8.190185597985416566e-01,8.459157546492837021e-01,8.670256794839990011e-01,8.820578448301985564e-01,8.939898459374027162e-01,9.095669166923140425e-01,9.101841727080911548e-01,9.080373979217545299e-01,9.003865215760900043e-01,8.855111609907015957e-01,8.681275420968033174e-01,8.542990222213764362e-01,8.295746311820137997e-01,8.045099515703595383e-01,7.694831457127555563e-01,7.378948300382878189e-01,7.056225436303144027e-01,6.619334987970915130e-01
6.393269527486667991e-01,6.763365880392431251e-01,7.164467686277957714e-01,7.516958050976001449e-01,7.888465633235910435e-01,8.149852789905988049e-01,8.341850775959875897e-01,8.520007788900995083e-01,8.641054018520905045e-01,8.762245338273605411e-01,8.799954555074197549e-01,8.770743374947311821e-01,8.685151392060629361e-01,8.539542278409663068e-01,8.398597110283675393e-01,8.228229234009366566e-01,8.003274878546351445e-01,7.729237542725782006e-01,7.422835150153062056e-01,7.035442925992938523e-01,6.713086408483666112e-01,6.296066753653885018e-01
6.056465193213784737e-01,6.386646724268584263e-01,6.805516190556049061e-01,7.184626009369695643e-01,7.539272412998152539e-01,7.801571845322464727e-01,8.012326912274222446e-01,8.196142344490154885e-01,8.313565731074122889e-01,8.397424537030515612e-01,8.468350460459334039e-01,8.449849775973705679e-01,8.336439320575287359e-01,8.226081439800109196e-01,8.098356488264154551e-01,7.889384540613999519e-01,7.684774259597934032e-01,7.391603149052615729e-01,7.090009992401022920e-01,6.684245322611072071e-01,6.341279871436615867e-01,5.962101357662925594e-01
5.722224988329815965e-01,6.016902120010466648e-01,6.427966813671817103e-01,6.833243394116474967e-01,7.169864106259716818e-01,7.451113166309661917e-01,7.661495372180041619e-01,7.853130179195463301e-01,7.966522048911987008e-01,8.042390855889111068e-01,8.123864266846327897e-01,8.111645035726480213e-01,7.998971306129656345e-01,7.893287564260357270e-01,7.756379567853226575e-01,7.536317616869142588e-01,7.345631808052021094e-01,7.048814102209203236e-01,6.723446948173972260e-01,6.328860862595605541e-01,5.965119294609152467e-01,5.634110280120497860e-01
5.379838219265473676e-01,5.660032260864118481e-01,6.070698596994694718e-01,6.483342176893568398e-01,6.790515668904629765e-01,7.089434871725477372e-01,7.295666339330623140e-01,7.475631817815157065e-01,7.600321629002038115e-01,7.669609434573489981e-01,7.763914027402337714e-01,7.752574044563041999e-01,7.640719099735974185e-01,7.533235206435885400e-01,7.385756473136588784e-01,7.171869467644462759e-01,6.990964390949606644e-01,6.694587589849594345e-01,6.364472979765362082e-01,5.990656834796984631e-01,5.603602364391506718e-01,5.324943733333490359e-01
5.044237376217730606e-01,5.304039913497901049e-01,5.711688975081120612e-01,6.114632485971959186e-01,6.413766707087730223e-01,6.716755695271802162e-01,6.916427578991458658e-01,7.086041446185546988e-01,7.222546675883733114e-01,7.295460300183059799e-01,7.384188039520190872e-01,7.373630269841375817e-01,7.273406908059859566e-01,7.162952263767063954e-01,6.995209428307563870e-01,6.799215725649263575e-01,6.621983587374860036e-01,6.335790371085481265e-01,6.005510198212612449e-01,5.650936184283371633e-01,5.249457311538520132e-01,5.019427406769011446e-01
4.725733834947568601e-01,4.947125789546424346e-01,5.347410244045917027e-01,5.737521195332667689e-01,6.043122794387167929e-01,6.333562707324028596e-01,6.533081984124914365e-01,6.679522834464108882e-01,6.834043112017730293e-01,6.912781943055853473e-01,6.993677193828057304e-01,6.986817138984748876e-01,6.890152103185234189e-01,6.780569765813218019e-01,6.602856938376172602e-01,6.422841631584205180e-01,6.254778859362650767e-01,5.980999425090975929e-01,5.645711234408390400e-01,5.299021221443299678e-01,4.896308854027997537e-01,4.710978213316362462e-01
4.395043297953966643e-01,4.594669097632864130e-01,4.987238893577262688e-01,5.363019240345024974e-01,5.669175242334226761e-01,5.950793757746933865e-01,6.149212717802877703e-01,6.274927037877601199e-01,6.431468506501614169e-01,6.518473427197863934e-01,6.591013570012109746e-01,6.585233069976805798e-01,6.499222165595840428e-01,6.387103134842712082e-01,6.210936906956663339e-01,6.048213167292955106e-01,5.888839599343997921e-01,5.609195664932660197e-01,5.283451457340846424e-01,4.945051267995251298e-01,4.543297188943711817e-01,4.385821077064009366e-01
4.047030207438160332e-01,4.245693688937991483e-01,4.617418947729717282e-01,4.988933137644269156e-01,5.290235649584983380e-01,5.563774551346585273e-01,5.750796518413945346e-01,5.865222003821592978e-01,6.024703843340818432e-01,6.113875770149737043e-01,6.174296661078654269e-01,6.169323549537170104e-01,6.098029648751228660e-01,5.989561211888315695e-01,5.812818373929899973e-01,5.657602842757041284e-01,5.515058215922012952e-01,5.229878461730684824e-01,4.914322412548193797e-01,4.581948657349462772e-01,4.200955450081703679e-01,4.055996382043420834e-01
3.691361157571649287e-01,3.886892361430256404e-01,4.242421360142170639e-01,4.609984336482393363e-01,4.900684893795527741e-01,5.171552025161189059e-01,5.344935231281513488e-01,5.462337377030387353e-01,5.613227555519662015e-01,5.700813229900031365e-01,5.747420686252522337e-01,5.745799746246351702e-01,5.688941865141660115e-01,5.585720139799391637e-01,5.412811119165092943e-01,5.261565093684259509e-01,5.126325159519903307e-01,4.836922519482713678e-01,4.543310764613748831e-01,4.222682129396855832e-01,3.858416595593340270e-01,3.707749418695637234e-01
3.337022708549420846e-01,3.529176442186912066e-01,3.863186555379337639e-01,4.229734600878684025e-01,4.509076814034509995e-01,4.769909879753349013e-01,4.924866282600819933e-01,5.052288705895551235e-01,5.194789131038478613e-01,5.283119627988116518e-01,5.314520513228406795e-01,5.315731229228568555e-01,5.276404295030311387e-01,5.179028486978941581e-01,5.009382345033703832e-01,4.845800283108376294e-01,4.728172942864277140e-01,4.440706290894111397e-01,4.168063119401927419e-01,3.854933880998479556e-01,3.513734190364887766e-01,3.346308344318705275e-01
2.983432060711896927e-01,3.172757981047284459e-01,3.489056714065392195e-01,3.845164689245532674e-01,4.119960218131345497e-01,4.361866678078928361e-01,4.508721370509541360e-01,4.636061784008242981e-01,4.771612100999308437e-01,4.859602713191720214e-01,4.881534850438053463e-01,4.886101129765174078e-01,4.859639736812044197e-01,4.768313868035601866e-01,4.604685135343989377e-01,4.431694400088914132e-01,4.326958054915072682e-01,4.047036607056089252e-01,3.790348904441491196e-01,3.482028712658493674e-01,3.162124118888273161e-01,2.973313639642851669e-01
2.624299951211187532e-01,2.813884740614385760e-01,3.119134477781568271e-01,3.455348197751093586e-01,3.722934543427477427e-01,3.951388835619872308e-01,4.093842379836604706e-01,4.225964084880419191e-01,4.345702578221614099e-01,4.430389098680176385e-01,4.454176372918647320e-01,4.458131251838781117e-01,4.438291348244816636e-01,4.348390902941960956e-01,4.190216518687350233e-01,4.021240225330961482e-01,3.916800306097508177e-01,3.653141043121523324e-01,3.409124456916877155e-01,3.103994945914149706e-01,2.812049184928813172e-01,2.600998963648020190e-01
2.256250726273879292e-01,2.457170833973555957e-01,2.743073021460631922e-01,3.064475929902336082e-01,3.316305371177744599e-01,3.531293039889887853e-01,3.680440730636823643e-01,3.816791949446759480e-01,3.923953438562448048e-01,4.001620513935292278e-01,4.035998947092736544e-01,4.038916535006156217e-01,4.013847772969795780e-01,3.927969615005847959e-01,3.777861676842624861e-01,3.620674990503462976e-01,3.497370105429188358e-01,3.257963759106509150e-01,3.024514870416787349e-01,2.729431831678923448e-01,2.459279998344669482e-01,2.224611551641539620e-01
1.881381094479868676e-01,2.091590601290785056e-01,2.366615064001117985e-01,2.666871090570469560e-01,2.904058434913762143e-01,3.113015628987509387e-01,3.269970415043721990e-01,3.406654795559386217e-01,3.508072360864906147e-01,3.581440136051776135e-01,3.618359721207224933e-01,3.622488115451139579e-01,3.591553446546105199e-01,3.506330626135086281e-01,3.373690841520807782e-01,3.223119474509449911e-01,3.078798380609134022e-01,2.858455915986229945e-01,2.631882065255083947e-01,2.359910794132249467e-01,2.091165151303724934e-01,1.849060621398566640e-01
1.503946473095110758e-01,1.725254052710830655e-01,1.990767327437808765e-01,2.270480697276723303e-01,2.497622631450040487e-01,2.698279779637000608e-01,2.861816916916295472e-01,2.989123472076462007e-01,3.092750849654854473e-01,3.163115946954725977e-01,3.193921487884071042e-01,3.195176813378936553e-01,3.165340723119654531e-01,3.084731717302581222e-01,2.961925537517530183e-01,2.821446471316921834e-01,2.665584109919239553e-01,2.466567775909133398e-01,2.243226074837430806e-01,1.987716056607566339e-01,1.720975019349759161e-01,1.475538004196117470e-01
1.122435510661317221e-01,1.357643923896339477e-01,1.612155232321268450e-01,1.873040370443428138e-01,2.092489166428274927e-01,2.283999877494344022e-01,2.449123791886900492e-01,2.575025367715709224e-01,2.675753806959990655e-01,2.739827072816573561e-01,2.768733340734937931e-01,2.767738674751034078e-01,2.737590254575314463e-01,2.665010720960236390e-01,2.548786157987407153e-01,2.412943762250530644e-01,2.254204510850625620e-01,2.069322945558002558e-01,1.850147338250020257e-01,1.606303755281939249e-01,1.353785526223674762e-01,1.103290147278341710e-01
7.399098002718104694e-02,9.839785074504192597e-02,1.233318414333061802e-01,1.472866786305918607e-01,1.686473700680242160e-01,1.871529286362747790e-01,2.033373650027451296e-01,2.159835228515087913e-01,2.254860207138000006e-01,2.315009368029237180e-01,2.343504461829503116e-01,2.341120215669908189e-01,2.310182927719971191e-01,2.241866400640587786e-01,2.134803508376519054e-01,2.005682317114755309e-01,1.847073507813471460e-01,1.665607327395431936e-01,1.455614206549530054e-01,1.224348336743035365e-01,9.800118991461159723e-02,7.286376301536058586e-02
3.620570357860698057e-02,6.106962898652710386e-02,8.509549820868600456e-02,1.079412378513461696e-01,1.285181514267937086e-01,1.464528603666252760e-01,1.620581130250097479e-01,1.743475327864118241e-01,1.834214885825609098e-01,1.892888951351009708e-01,1.922395484859513171e-01,1.920452612201539178e-01,1.887964370044032114e-01,1.822039990118704544e-01,1.723668431256387135e-01,1.599644632328055538e-01,1.445911376684586858e-01,1.270382700981363966e-01,1.066788247158492464e-01,8.443683970091886426e-02,6.076904940107834968e-02,3.549035677625746871e-02
0.000000000000000000e+00,2.488892381978488610e-02,4.801563056658128548e-02,6.957925699208539205e-02,8.910575590930543133e-02,1.064365091247721357e-01,1.212389260010653252e-01,1.329811426233740990e-01,1.415505685033418004e-01,1.473301551835801415e-01,1.502803030741698687e-01,1.501261482944015180e-01,1.469569984186693823e-01,1.407774923684065593e-01,1.317198889051939825e-01,1.199647466710112159e-01,1.052936422414992579e-01,8.819360581088638018e-02,6.893929005898666307e-02,4.768602778052527524e-02,2.474875058842047892e-02,0.000000000000000000e+00
