0.000000,0.000000
0.000500,0.002500
0.001000,0.004875
0.001500,0.007006
0.002000,0.008787
0.002500,0.010129
0.003000,0.010964
0.003500,0.011251
0.004000,0.010975
0.004500,0.010151
0.005000,0.008819
0.005500,0.007046
0.006000,0.004921
0.006500,0.002550
0.007000,0.000051
0.007500,-0.002450
0.008000,-0.004829
0.008500,-0.006966
0.009000,-0.008755
0.009500,-0.010106
0.010000,-0.010952
0.010500,-0.011251
0.011000,-0.010986
0.011500,-0.010173
0.012000,-0.008851
0.012500,-0.007086
0.013000,-0.004967
0.013500,-0.002599
0.014000,-0.000102
0.014500,0.002400
0.015000,0.004783
0.015500,0.006926
0.016000,0.008723
0.016500,0.010084
0.017000,0.010941
0.017500,0.011250
0.018000,0.010997
0.018500,0.010195
0.019000,0.008882
0.019500,0.007125
0.020000,0.005013
0.020500,0.002649
0.021000,0.000153
0.021500,-0.002350
0.022000,-0.004736
0.022500,-0.006886
0.023000,-0.008691
0.023500,-0.010061
0.024000,-0.010929
0.024500,-0.011249
0.025000,-0.011008
0.025500,-0.010216
0.026000,-0.008913
0.026500,-0.007165
0.027000,-0.005058
0.027500,-0.002699
0.028000,-0.000204
0.028500,0.002300
0.029000,0.004690
0.029500,0.006845
0.030000,0.008658
0.030500,0.010038
0.031000,0.010916
0.031500,0.011249
0.032000,0.011018
0.032500,0.010237
0.033000,0.008944
0.033500,0.007204
0.034000,0.005104
0.034500,0.002748
0.035000,0.000255
0.035500,-0.002250
0.036000,-0.004644
0.036500,-0.006805
0.037000,-0.008625
0.037500,-0.010015
0.038000,-0.010904
0.038500,-0.011247
0.039000,-0.011029
0.039500,-0.010258
0.040000,-0.008975
0.040500,-0.007243
0.041000,-0.005149
0.041500,-0.002798
0.042000,-0.000306
0.042500,0.002200
0.043000,0.004597
0.043500,0.006764
0.044000,0.008593
0.044500,0.009992
0.045000,0.010891
0.045500,0.011246
0.046000,0.011039
0.046500,0.010279
0.047000,0.009006
0.047500,0.007282
0.048000,0.005195
0.048500,0.002847
0.049000,0.000357
0.049500,-0.002150
0.050000,-0.004550
0.050500,-0.006723
0.051000,-0.008560
0.051500,-0.009968
0.052000,-0.010878
0.052500,-0.011244
0.053000,-0.011048
0.053500,-0.010300
0.054000,-0.009036
0.054500,-0.007321
0.055000,-0.005240
0.055500,-0.002897
0.056000,-0.000408
0.056500,0.002100
0.057000,0.004504
0.057500,0.006682
0.058000,0.008526
0.058500,0.009944
0.059000,0.010865
0.059500,0.011243
0.060000,0.011058
0.060500,0.010320
0.061000,0.009067
0.061500,0.007360
0.062000,0.005285
0.062500,0.002946
0.063000,0.000459
0.063500,-0.002050
0.064000,-0.004457
0.064500,-0.006641
0.065000,-0.008493
0.065500,-0.009920
0.066000,-0.010852
0.066500,-0.011240
0.067000,-0.011067
0.067500,-0.010341
0.068000,-0.009097
0.068500,-0.007398
0.069000,-0.005330
0.069500,-0.002995
0.070000,-0.000510
0.070500,0.002000
0.071000,0.004410
0.071500,0.006600
0.072000,0.008459
0.072500,0.009896
0.073000,0.010838
0.073500,0.011238
0.074000,0.011076
0.074500,0.010361
0.075000,0.009127
0.075500,0.007437
0.076000,0.005375
0.076500,0.003044
0.077000,0.000561
0.077500,-0.001949
0.078000,-0.004363
0.078500,-0.006558
0.079000,-0.008426
0.079500,-0.009872
0.080000,-0.010824
0.080500,-0.011236
0.081000,-0.011085
0.081500,-0.010380
0.082000,-0.009157
0.082500,-0.007475
0.083000,-0.005420
0.083500,-0.003093
0.084000,-0.000612
0.084500,0.001899
0.085000,0.004316
0.085500,0.006517
0.086000,0.008392
0.086500,0.009847
0.087000,0.010810
0.087500,0.011233
0.088000,0.011094
0.088500,0.010400
0.089000,0.009186
0.089500,0.007513
0.090000,0.005464
0.090500,0.003143
0.091000,0.000663
0.091500,-0.001849
0.092000,-0.004269
0.092500,-0.006475
0.093000,-0.008358
0.093500,-0.009822
0.094000,-0.010796
0.094500,-0.011230
0.095000,-0.011102
0.095500,-0.010419
0.096000,-0.009216
0.096500,-0.007551
0.097000,-0.005509
0.097500,-0.003192
0.098000,-0.000714
0.098500,0.001798
0.099000,0.004221
0.099500,0.006433
0.100000,0.008323
0.100500,0.009797
0.101000,0.010781
0.101500,0.011227
0.102000,0.011110
0.102500,0.010438
0.103000,0.009245
0.103500,0.007589
0.104000,0.005553
0.104500,0.003240
0.105000,0.000765
0.105500,-0.001748
0.106000,-0.004174
0.106500,-0.006391
0.107000,-0.008289
0.107500,-0.009772
0.108000,-0.010767
0.108500,-0.011223
0.109000,-0.011118
0.109500,-0.010457
