769696.963416	339604.615169	430092.348248
769696.627261	341673.591896	428023.035365
769696.253957	343644.630183	426051.623773
769695.831709	345518.956781	424176.874928
769695.338769	347297.919656	422397.419113
769694.727850	348982.860143	420711.867707
769693.869943	350574.734180	419119.135763
769692.273919	352072.704396	417619.569522
769686.662427	353465.934730	416220.727697
769618.168532	354611.769007	415006.399525
769753.340476	355150.400429	414602.940047
769767.929604	355352.130109	414415.799495
769544.539684	354867.907102	414676.632582
769546.234392	353721.803256	415824.431136
769542.574615	352739.807822	416802.766794
769538.691503	351849.473756	417689.217747
769539.279783	350954.594390	418584.685393
769546.419131	349996.505287	419549.913845
769554.882773	348988.573847	420566.308926
769560.744253	347988.069081	421572.675172
769563.322568	347053.213298	422510.109269
769558.268786	346211.980342	423346.288444
769422.036015	345166.808129	424255.227886
769673.486227	343272.685896	426400.800331
769689.046592	340896.219667	428792.826925
769691.173821	338716.508345	430974.665475
769691.952795	336776.889993	432915.062802
769692.554123	335070.414260	434622.139863
769693.235329	333572.121958	436121.113370
769694.068253	332246.522669	437447.545584
769695.039085	331054.095082	438640.944003
769696.069691	329958.672382	439737.397309
769697.084655	328935.141383	440761.943272
769698.126357	327976.311408	441721.814949
769699.327022	327097.036957	442602.290066
769700.692887	326332.386748	443368.306138
769702.070026	325728.195002	443973.875024
769703.347756	325327.453232	444375.894524
769704.543093	325158.089094	444546.453999
769705.690270	325224.068427	444481.621844
769706.600445	325497.654329	444208.946116
769706.496604	325910.389444	443796.107160
769705.234282	326353.320248	443351.914034
769706.538390	326731.287199	442975.251191
769707.786915	327035.298093	442672.488822
769705.464519	327297.575926	442407.888593
769700.538882	327508.452854	442192.086029
769695.387358	327598.235493	442097.151864
769693.201585	327446.701657	442246.499928
769699.327545	326877.824879	442821.502666
769724.501595	325827.957224	443896.544371
769738.644429	324515.534129	445223.110301
769745.826437	323196.229853	446549.596584
769749.773048	322035.867145	447713.905903
769752.031832	321139.957531	448612.074302
769753.414399	320575.532558	449177.881841
769754.361207	320384.065552	449370.295655
769755.106700	320589.299074	449165.807626
769755.771240	321201.731210	448554.040029
769756.408572	322220.882875	447535.525698
769757.024939	323635.980666	446121.044273
769757.577763	325425.306367	444332.271396
769757.955511	327554.161439	442203.794073
769757.940172	329971.154853	439786.785319
769757.179694	332602.504253	437154.675441
769755.314556	335345.049203	434410.265354
769752.651591	338062.986706	431689.664885
769751.362325	340602.407818	429148.954507
769754.392368	342836.908249	426917.484119
769761.103804	344719.311026	425041.792778
769768.035666	346285.899110	423482.136556
769773.229042	347613.978507	422159.250535
769776.669702	348782.761671	420993.908032
769778.969890	349859.516601	419919.453289
769780.622869	350900.918507	418879.704362
769781.811737	351957.798104	417824.013633
769781.934123	353078.069648	416703.864476
769736.628528	354003.143126	415733.485403
769740.689348	354970.474955	414770.214393
769745.731793	356328.672589	413417.059204
769753.850079	357926.210068	411827.640012
769770.620318	359535.412323	410235.207995
769785.894687	361128.816345	408657.078342
769792.306193	362879.567541	406912.738653
769794.619554	364919.514672	404875.104882
769795.615037	367302.302991	402493.312046
769796.224805	370031.935163	399764.289641
769796.525528	373074.578862	396721.946666
769795.706354	376350.956013	393444.750342
769791.436682	379703.965913	390087.470768
769786.075436	382860.455506	386925.619929
769793.907053	385540.932996	384252.974056
769809.280215	387687.874250	382121.405965
769823.042706	389457.942307	380365.100398
769831.034261	391045.334457	378785.699804
769835.811830	392576.643917	377259.167913
769838.430964	394090.698034	375747.732930
769839.439787	395528.284574	374311.155213
769853.687660	396892.592466	372961.095194
769858.822045	398345.950459	371512.871586
769861.254053	400000.765065	369860.488988
769864.034079	401875.645355	367988.388724
769867.441394	403923.673133	365943.768261
769876.188928	405985.994585	363890.194343
769894.407774	407996.466249	361897.941525
769898.638894	410094.850305	359803.788590
769900.310387	412356.393018	357543.917369
769901.744918	414790.162663	355111.582255
769903.556546	417376.765697	352526.790850
769900.296343	420004.904454	349895.391889
769952.158966	422411.367550	347540.791416
769957.521779	424671.049039	345286.472740
769956.760588	426895.873829	343060.886759
769954.199548	429008.453999	340945.745550
769953.649265	430883.869174	339069.780091
769960.445815	432424.812795	337535.633020
769970.112562	433641.518727	336328.593835
769976.862499	434638.020778	335338.841721
769980.544600	435532.903289	334447.641311
769982.560676	436410.114971	333572.445705
769983.883332	437307.588146	332676.295186
769984.890483	438220.765961	331764.124521
769985.787213	439114.868398	330870.918815
769986.871077	439948.855930	330038.015147
769987.791759	440697.722491	329290.069268
769984.922202	441336.378049	328648.544153
769950.621002	441687.566421	328263.054582
770001.526294	441478.985620	328522.540674
770017.676553	440901.007469	329116.669084
770020.935063	440260.470649	329760.464413
770022.536112	439623.752610	330398.783502
770024.032479	438997.406069	331026.626410
770025.705565	438377.407420	331648.298145
770027.398097	437765.548101	332261.849995
770028.864275	437173.274453	332855.589823
770030.048861	436618.242617	333411.806244
770031.044857	436119.505428	333911.539429
770031.945858	435693.590196	334338.355662
770032.788629	435351.119277	334681.669352
770033.566399	435093.962287	334939.604113
770034.251713	434913.674689	335120.577024
770034.811210	434792.011115	335242.800095
770035.207733	434703.807769	335331.399964
770035.371377	434621.575241	335413.796136
770035.129691	434519.844409	335515.285282
770034.107614	434376.508018	335657.599596
770031.620217	434169.022386	335862.597831
770026.866196	433865.943274	336160.922922
770020.721634	433422.316873	336598.404761
770018.399338	432802.006018	337216.393321
770022.784618	432027.779597	337995.005021
770028.777912	431191.096408	338837.681504
770032.957518	430397.638260	339635.319258
770035.402263	429720.272239	340315.130024
770036.736542	429191.175155	340845.561387
770037.104878	428808.645151	341228.459727
770036.405423	428545.588011	341490.817412
770035.925128	428369.928590	341665.996538
770037.594187	428285.581198	341752.012989
770039.791316	428347.401265	341692.390051
770041.315654	428619.275788	341422.039866
770042.703519	429131.539395	340911.164125
770044.403225	429864.278879	340180.124346
770045.631877	430729.866613	339315.765264
770049.129541	431573.622624	338475.506917
770056.701273	432298.808988	337757.892284
770059.861608	432926.135544	337133.726064
770060.429803	433480.714461	336579.715342
770060.258498	433948.985787	336111.272711
770059.986906	434294.707541	335765.279365
770059.856564	434471.861893	335587.994670
770059.984325	434432.888123	335627.096202
770060.413237	434135.251824	335925.161414
770061.127758	433546.933628	336514.194130
770062.077009	432650.557338	337411.519671
770063.184595	431445.732587	338617.452008
770064.344207	429949.158966	340115.185242
770065.432004	428192.237914	341873.194090
770066.336042	426216.404252	343849.931789
770066.941701	424066.586026	346000.355675
770066.943564	421782.654219	348284.289345
770065.531753	419389.031312	350676.500441
770063.956401	416897.684498	353166.271904
770066.295748	414357.774196	355708.521552
770069.230080	411864.055661	358205.174420
770072.878968	409469.279577	360603.599392
770076.890828	407129.780548	362947.110280
770082.401236	404804.447023	365277.954214
770084.952238	402557.401621	367527.550617
770086.170104	400454.887100	369631.283004
770087.091842	398515.001665	371572.090177
770087.690948	396724.985420	373362.705528
770087.720765	395058.020115	375029.700650
770087.258824	393484.027364	376603.231460
770087.319025	391980.262667	378107.056358
770088.961095	390547.085251	379541.875844
770091.510165	389216.758853	380874.751313
770093.680646	388040.953413	382052.727233
770095.074190	387069.434685	383025.639506
770095.877256	386338.294011	383757.583245
770096.346482	385868.208538	384228.137945
770096.651530	385666.097850	384430.553681
770096.873305	385726.626780	384370.246525
770097.024044	386032.697109	384064.326935
770097.056987	386554.898175	383542.158812
770096.869843	387250.025062	382846.844780
770096.330740	388058.973564	382037.357176
770095.392107	388905.131310	381190.260797
770094.340698	389696.220231	380398.120467
770093.943430	390334.187486	379759.755944
770094.901117	390734.316893	379360.584224
770096.937909	390844.110381	379252.827528
770099.040060	390648.086391	379450.953670
770100.529066	390158.051801	379942.477266
770101.390333	389401.201992	380700.188340
770101.919875	388413.965743	381687.954132
770102.393061	387240.331606	382862.061455
770102.950308	385931.074132	384171.876175
770103.617801	384542.153201	385561.464600
770104.368866	383132.293282	386972.075584
770105.179170	381760.326895	388344.852274
770106.074604	380482.722038	389623.352566
770107.221531	379351.221801	390755.999730
770109.297927	378408.886376	391700.411551
770099.634742	377623.062746	392476.571996
770385.411005	376249.468835	394135.942170
770389.228550	374520.089344	395869.139207
770390.366639	373068.817564	397321.549074
770391.492928	371930.605226	398460.887702
770392.687080	371119.283688	399273.403392
770393.926023	370636.205711	399757.720312
770395.172747	370471.579339	399923.593408
770396.370598	370605.182010	399791.188588
770397.425436	371006.932806	399390.492630
770398.181559	371637.218673	398760.962886
770398.403091	372446.776737	397951.626354
770397.807830	373376.234158	397021.573672
770396.257433	374356.463788	396039.793645
770394.119575	375312.653441	395081.466134
770392.257051	376174.564721	394217.692330
770391.130761	376888.579697	393502.551064
770390.969298	377423.617314	392967.351985
770393.277069	377778.680151	392614.596919
770398.169269	377997.933525	392400.235744
770402.910119	378163.824077	392239.086042
770405.853471	378360.099544	392045.753927
770407.059056	378642.283818	391764.775239
770406.926363	379031.675504	391375.250859
770405.696584	379520.284707	390885.411877
770403.657205	380077.737612	390325.919594
770401.669760	380660.754853	389740.914907
770401.157709	381228.533590	389172.624119
770402.613547	381759.278444	388643.335103
770404.959454	382253.848313	388151.111141
770407.111446	382723.859168	387683.252278
770408.763024	383178.536469	387230.226555
770410.015009	383619.805425	386790.209584
770411.036061	384043.342681	386367.693380
770411.960576	384441.373980	385970.586597
770412.874259	384805.399890	385607.474369
770413.811061	385128.392791	385285.418269
770414.752948	385406.318648	385008.434300
770415.641572	385638.922064	384776.719508
770416.400797	385829.840160	384586.560637
770416.947829	385986.120249	384430.827580
770417.136765	386116.726287	384300.410478
770416.401737	386227.603713	384188.798024
770410.877968	386299.451001	384111.426967
770371.099338	386141.698859	384229.400479
770411.002169	385420.546096	384990.456073
770403.449910	384157.550346	386245.899564
770422.818734	382523.998052	387898.820682
770446.128809	380676.495749	389769.633059
770456.540182	378816.736306	391639.803876
770461.759703	377039.239973	393422.519730
770465.106796	375365.412553	395099.694243
770467.642393	373787.167941	396680.474452
770469.662650	372282.329519	398187.333132
770470.960461	370819.380062	399651.580399
770470.175801	369354.663341	401115.512460
770461.745262	367811.313091	402650.432171
770434.183621	366016.422087	404417.761535
770438.123255	363773.616232	406664.507023
770466.614433	361221.792673	409244.821760
770477.106367	358716.736696	411760.369671
770480.908180	356472.203895	414008.704285
770482.846305	354577.225419	415905.620886
770484.199218	353074.896283	417409.302935
770485.342959	351988.102473	418497.240486
770486.396579	351326.544195	419159.852384
770487.361335	351087.325345	419400.035990
770488.105538	351251.648968	419236.456570
770488.290216	351777.174181	418711.116035
770487.549041	352585.855206	417901.693836
770487.069724	353556.855561	416930.214164
770491.175690	354557.124391	415934.051299
770500.187009	355516.231311	414983.955699
770508.430806	356456.906085	414051.524721
770513.542943	357443.210068	413070.332874
770516.248173	358529.425125	411986.823048
770517.552190	359746.945406	410770.606784
770518.052426	361106.558093	409411.494332
770517.963608	362600.929979	407917.033629
770517.117538	364203.781758	406313.335779
770514.836808	365864.912338	404649.924470
770509.910905	367502.063547	403007.847358
770497.862415	368995.242915	401502.619500
769962.337827	369322.698850	400639.638977
770170.128116	368164.239787	402005.888329
770180.379756	366708.604683	403471.775074
770185.644812	365331.282785	404854.362028
770188.172737	364102.098370	406086.074368
770188.400056	363051.407020	407136.993036
770184.512880	362170.906392	408013.606488
770166.610509	361379.738057	408786.872452
770126.862812	360401.826457	409725.036355
770183.123609	359009.365995	411173.757613
770212.107193	357457.483574	412754.623619
770220.277382	356110.611880	414109.665502
770223.489694	355093.598560	415129.891135
770225.180546	354447.705466	415777.475080
770226.232751	354189.456369	416036.776383
770226.921387	354324.126429	415902.794958
770227.329219	354849.392287	415377.936932
770227.446549	355756.225406	414471.221142
770227.163688	357028.409728	413198.753960
770226.116568	358639.987358	411586.129210
770222.929090	360545.888866	409677.040224
770211.317758	362641.668464	407569.649294
770181.056812	364603.099890	405577.956923
770240.173522	365953.505556	404286.667965
770277.894184	366717.922602	403559.971582
770288.721688	367233.401368	403055.320320
770291.968819	367615.648387	402676.320431
770289.084438	367865.907246	402423.177191
770274.131119	367890.652206	402383.478913
770258.936023	367493.674363	402765.261659
770280.974884	366621.576310	403659.398573
770299.401879	365539.740614	404759.661265
770306.284406	364560.116343	405746.168063
770308.615620	363851.445651	406457.169969
770309.067419	363488.224911	406820.842508
770306.611807	363494.073248	406812.538559
769871.045951	363139.851839	406731.194112
769908.091630	362167.950976	407740.140654
769905.054692	361353.144576	408551.910116
769902.082429	360666.599592	409235.482838
769904.226891	360067.114964	409837.111927
769910.141353	359592.458325	410317.683028
769915.230876	359333.270034	410581.960842
769918.234999	359372.084693	410546.150306
769919.474178	359753.475269	410165.998909
769918.793312	360480.833438	409437.959874
769914.562368	361512.165183	408402.397185
769903.794036	362741.320711	407162.473325
769894.237342	363995.225762	405899.011580
769902.307710	365146.627225	404755.680485
769910.550759	366202.430871	403708.119888
769915.750157	367209.398689	402706.351469
769921.635613	368188.904918	401732.730695
769926.907378	369153.637601	400773.269777
769931.875593	370105.112343	399826.763250
769938.382766	371047.184176	398891.198590
769945.388636	372014.744933	397930.643703
769950.892182	373069.578812	396881.313370
769954.509612	374271.742893	395682.766718
769956.771910	375661.036705	394295.735205
769958.223660	377253.003719	392705.219942
769959.155187	379039.390466	390919.764721
769959.491287	380986.404725	388973.086562
769958.379523	383025.623886	386932.755637
769953.267052	385028.049753	384925.217300
769945.444684	386768.261378	383177.183306
769954.008450	388015.125816	381938.882633
769962.786378	388729.592225	381233.194153
769958.843765	388985.140333	380973.703431
769953.999966	388799.017671	381154.982295
769961.935006	388192.272654	381769.662352
769972.135423	387267.289464	382704.845959
769962.577857	386091.052468	383871.525389
769882.008578	384318.956937	385563.051641
769984.253100	381274.834250	388709.418850
770029.945743	377298.289321	392731.656422
770062.171480	373228.566906	396833.604574
770071.073162	369441.368238	400629.704924
770073.835146	366101.789280	403972.045865
770075.458364	363259.517293	406815.941071
770076.939843	360929.107133	409147.832709
770078.453379	359108.695064	410969.758315
770079.978241	357783.907640	412296.070601
770081.404072	356928.520153	413152.883919
770082.177611	356502.701023	413579.476588
770067.419776	356415.153649	413652.266127
770117.432417	355640.175793	414477.256624
770138.617242	354134.904899	416003.712343
770138.927207	352887.008429	417251.918778
770137.183870	351955.905852	418181.278018
770133.232301	351354.372474	418778.859827
770125.043273	351078.181703	419046.861570
770110.768551	351092.490968	419018.277584
770097.425071	351344.175921	418753.249149
770071.062621	351739.079783	418331.982838
770184.446509	352204.213975	417980.232533
770201.366475	352977.227879	417224.138596
770207.847980	354294.187105	415913.660874
770211.141634	356147.759234	414063.382400
770210.564330	358478.666750	411731.897581
770185.720818	361119.344277	409066.376541
770055.901009	363208.137757	406847.763252
770168.718723	364097.955062	406070.763661
770193.241499	363791.560410	406401.681089
770267.865315	362681.048993	407586.816322
770274.630907	361623.665220	408650.965687
770273.790810	360845.821469	409427.969340
770271.205890	360369.247373	409901.958517
770270.143478	360161.261980	410108.881498
770272.587441	360157.372095	410115.215346
770251.449047	360222.350066	410029.098981
770198.407813	359739.774806	410458.633007
770277.074454	358635.221538	411641.852916
770286.299414	357537.326911	412748.972502
770288.371690	356627.337651	413661.034039
770287.902912	355884.056396	414403.846516
770285.176602	355246.192172	415038.984430
770278.908290	354632.099713	415646.808576
770262.133798	353937.354877	416324.778921
770264.863855	352971.909508	417292.954347
770321.963852	351598.560234	418723.403618
770341.000093	349950.323798	420390.676295
770353.589214	348181.821192	422171.768023
770363.081047	346430.185221	423932.895826
770369.998813	344845.855993	425524.142820
770374.875839	343567.002418	426807.873420
770378.354603	342704.520237	427673.834366
770381.002622	342338.576639	428042.425983
770383.238812	342520.169607	427863.069205
770385.323521	343272.608243	427112.715278
770387.147996	344587.875041	425799.272956
770385.674440	346399.380734	423986.293706
770357.877973	348418.688708	421939.189265
770412.775714	350145.295438	420267.480276
770435.204589	351625.387655	418809.816934
770437.482668	353146.992961	417290.489707
770435.590115	354729.710042	415705.880073
770432.948019	356309.454070	414123.493949
770432.992194	357806.611911	412626.380284
770436.955923	359161.918823	411275.037100
770441.379679	360349.849684	410091.529996
770443.846313	361359.640470	409084.205843
770444.425215	362174.883643	408269.541572
770443.913396	362772.210381	407671.703015
770443.097812	363128.964813	407314.132999
770442.578895	363230.046876	407212.532019
770442.753330	363071.079328	407371.674002
770443.968772	362659.028822	407784.939950
770446.635206	362014.110191	408432.525015
770450.898094	361175.044646	409275.853449
770456.201721	360202.843454	410253.358267
770461.789605	359175.614444	411286.175162
770472.159564	358164.318608	412307.840957
771078.176633	356174.878656	414903.297977
771079.989352	353306.807012	417773.182340
771080.893272	350543.034366	420537.858906
771081.933749	347952.988117	423128.945632
771083.459509	345614.488910	425468.970599
771085.388868	343614.275330	427471.113538
771087.618816	342041.443166	429046.175650
771090.295772	340980.629757	430109.666015
771092.965584	340507.062167	430585.903416
771092.440098	340672.781789	430419.658309
771082.081811	341467.925884	429614.155927
771039.946074	342601.661826	428438.284248
771133.740844	343643.161823	427490.579021
771141.803387	344717.734705	426424.068683
771143.385719	345905.183439	425238.202279
771143.780724	347100.892623	424042.888101
771144.254131	348187.963151	422956.290979
771145.565539	349062.345223	422083.220316
771148.153409	349651.843882	421496.309526
771151.919498	349929.730196	421222.189302
771155.813624	349914.714047	421241.099577
771156.633526	349647.481417	421509.152109
771140.936223	349116.091377	422024.844845
771125.252643	348139.872492	422985.380152
771166.265603	346757.972299	424408.293304
771177.300276	345344.376196	425832.924080
771180.301494	344149.614232	427030.687262
771181.470340	343260.566209	427920.904132
771182.073028	342708.835213	428473.237815
771182.448527	342497.131423	428685.317104
771182.706236	342606.677294	428576.028941
771182.880005	343000.236454	428182.643550
771182.964496	343623.609239	427559.355257
771182.899487	344405.995748	426776.903739
771182.490128	345258.515242	425923.974886
771181.260662	346068.981278	425112.279384
771178.706112	346691.428814	424487.277298
771177.200477	346943.690991	424233.509486
771183.535726	346662.666100	424520.869626
771194.605301	345804.720163	425389.885138
771203.095444	344452.223345	426750.872099
771208.464875	342734.100798	428474.364077
771211.981766	340781.831735	430430.150030
771214.434854	338722.648369	432491.786485
771216.209446	336677.804336	434538.405109
771217.521806	334759.352085	436458.169720
771218.521493	333066.541511	438151.979982
771219.320821	331682.676057	439536.644764
771219.997728	330672.511057	440547.486671
771220.589191	330079.955461	441140.633729
771221.080953	329925.775407	441295.305546
771221.403009	330205.109040	441016.293968
771221.457581	330884.998578	440336.459003
771221.213294	331903.032689	439318.180605
771220.803559	333169.232598	438051.570961
771220.426880	334572.801413	436647.625467
771220.246587	335992.920523	435227.326065
771220.813680	337313.513498	433907.300182
771223.038635	338444.461212	432778.577423
771226.878744	339342.212040	431884.666704
771231.019175	340011.477118	431219.542057
771234.182339	340484.200797	430749.981542
771235.810903	340793.093817	430442.717086
771235.875525	340954.524376	430281.351149
771234.793037	340963.858780	430270.934257
771233.646756	340803.345434	430430.301322
771233.943914	340462.022384	430771.921530
771236.350453	339958.325845	431278.024608
771240.003166	339347.257993	431892.745173
771243.602472	338705.004201	432538.598271
771246.454366	338104.278728	433142.175639
771248.385693	337595.101142	433653.284552
771249.196288	337192.477292	434056.718996
771248.100044	336863.797806	434384.302238
771243.693465	336509.285125	434734.408341
771238.018912	335949.910669	435288.108242
771242.701516	334995.245622	436247.455893
771257.481080	333594.737500	437662.743580
771269.001205	331857.799461	439411.201744
771274.357165	329920.099313	441354.257852
771274.768729	327862.286523	443412.482206
771269.503659	325700.788980	445568.714679
771257.228498	323385.145921	447872.082577
771252.101825	320837.319648	450414.782177
771266.034101	318102.915591	453163.118511
771277.493123	315387.698891	455889.794231
771282.699764	312897.591656	458385.108108
771285.011312	310756.197671	460528.813641
771286.180951	309031.210044	462254.970906
771286.876270	307760.441721	463526.434550
771287.349878	306963.152631	464324.197247
771287.702587	306644.388837	464643.313750
771287.996370	306796.350310	464491.646060
771288.474352	307397.766128	463890.708224
770779.690598	307504.752692	463274.937906
770796.921579	306748.007683	464048.913896
770795.834592	305933.148814	464862.685779
770794.185562	305018.645345	465775.540217
770792.379331	303927.913985	466864.465346
770791.095180	302584.012363	468207.082817
770791.149169	300923.544193	469867.604977
770792.917075	298910.646361	471882.270714
770796.118923	296543.998874	474252.120049
770800.436270	293854.885546	476945.550724
770806.493684	290904.340683	479902.153001
770816.980936	287793.425802	483023.555135
770837.238795	284701.785151	486135.453644
770863.625315	281936.911665	488926.713649
770859.777547	279827.238529	491032.539018
770831.866671	278437.705522	492394.161149
770813.563331	277574.411811	493239.151519
770805.788007	277049.150411	493756.637597
770801.519819	276752.883475	494048.636344
770924.320052	276102.878085	494821.441968
770927.363108	275306.369716	495620.993392
770928.114862	274936.044213	495992.070648
770929.226127	274978.945517	495950.280610
770930.687648	275398.493123	495532.194525
770932.332205	276131.438571	494800.893633
770933.805647	277066.297869	493867.507778
770937.886526	278020.327569	492917.558957
770950.716841	278807.276144	492143.440697
770961.864188	279364.042063	491597.822126
770967.335147	279708.990116	491258.345031
770969.774022	279844.256077	491125.517945
770970.834691	279743.486733	491227.347958
770971.176646	279363.655267	491607.521379
770971.073892	278653.158878	492317.915014
770970.734849	277557.500214	493413.234635
770970.459537	276025.364903	494945.094634
770970.625582	274016.114124	496954.511458
770971.482386	271507.167528	499464.314858
770972.951538	268497.714781	502475.236757
770974.694739	265006.291131	505968.403608
770976.369554	261063.692039	509912.677515
770977.793717	256705.281365	514272.512352
770978.939033	251965.709844	519013.229189
770979.853449	246876.577797	524103.275652
770980.594156	241466.121410	529514.472746
770981.191110	235759.830790	535221.360320
770981.630603	229781.248392	541200.382211
770981.840033	223552.488952	547429.351081
770981.637668	217093.997067	553887.640602
770980.539602	210422.342396	560558.197207
770977.102642	203542.412721	567434.689921
770967.854881	196425.807651	574542.047230
770956.163469	188990.514841	581965.648628
770964.061870	181204.463599	589759.598271
770926.560215	173110.661827	597815.898388
770935.348588	165032.759483	605902.589104
770949.438775	157244.730676	613704.708100
770978.132429	149698.926183	621279.206246
770981.970575	142467.663518	628514.307057
770983.124182	135717.964835	635265.159348
770983.932468	129542.402310	641441.530158
770984.697545	124012.563619	646972.133926
770985.481714	119184.072591	651801.409124
770986.219517	115095.492491	655890.727026
770986.293656	111762.552064	659223.741592
770985.817096	109158.970949	661826.846148
771000.099677	107270.556855	663729.542822
771004.888340	106165.174613	664839.713727
771007.800030	105875.653852	665132.146179
771043.989133	106255.358690	664788.630443
771050.133944	107136.955361	663913.178583
771050.738068	108549.369701	662501.368367
771050.742304	110418.308581	660632.433723
771051.025502	112665.613229	658385.412273
771052.100468	115229.911945	655822.188523
771054.144511	118078.118045	652976.026466
771056.909835	121208.449894	649848.459941
771059.911249	124643.364435	646416.546814
771062.746282	128416.421806	642646.324476
771065.245004	132559.573865	638505.671139
771067.415911	137094.754355	633972.661556
771069.333115	142029.885072	629039.448043
771071.060000	147357.707242	623713.352757
771072.623859	153056.064600	618016.559259
771074.032034	159089.076834	611984.955199
771075.307076	165408.960580	605666.346496
771076.467043	171957.164146	599119.302897
771077.399412	178661.702883	592415.696529
771077.730731	185430.254780	585647.475951
771077.287046	192151.564964	578925.722082
771075.839811	198714.639143	572361.200668
771072.893173	205009.151671	566063.741503
771069.392019	210914.780491	560154.611528
771067.976413	216327.953634	554740.022780
771070.228245	221201.763666	549868.464580
771074.049087	225551.267032	545522.782054
771077.092903	229423.698108	541653.394795
771078.868397	232869.303235	538209.565163
771079.670223	235932.127890	535147.542333
771079.812540	238651.107825	532428.704714
771079.569824	241059.319841	530020.249983
771079.149579	243170.851620	527908.297959
771048.466256	244830.205962	526218.260294
771130.563950	245711.719995	525418.843956
771139.412910	246154.366909	524985.046001
771144.632829	246538.605073	524606.027756
771150.365878	246980.731126	524169.634751
771156.745196	247555.850920	523600.894276
771162.960861	248337.995042	522824.965819
771167.924514	249407.193089	521760.731425
771171.475778	250833.902617	520337.573161
771173.881617	252666.138871	518507.742746
771175.300441	254925.266619	516250.033822
771175.669185	257604.256598	513571.412587
771174.801908	260664.320213	510510.481695
771172.882274	264029.557573	507143.324702
771171.904220	267586.101635	503585.802585
771176.363368	271204.095584	499972.267783
771187.337264	274787.429678	496399.907586
771198.897735	278299.527317	492899.370418
771205.684620	281725.852507	489479.832113
771205.701044	285022.349242	486183.351802
771202.837000	288107.944774	483094.892226
771210.189220	290929.865313	480280.323907
771227.640184	293550.108422	477677.531761
771242.661748	296115.974075	475126.687673
771252.383540	298753.832744	472498.550796
771258.448490	301527.072822	469731.375668
771262.180996	304450.892254	466811.288742
771264.172781	307508.980350	463755.192432
771264.551422	310659.239512	460605.311910
