1.118301837211479327e-01,1.116921818899347246e-01,1.099475179769840161e-01,1.101817381016510222e-01,1.107070228434613030e-01,1.078952008672247470e-01,1.046850298396649476e-01,1.028797581022526386e-01,1.013149405914183371e-01,1.003792209215371017e-01,1.012714656680275271e-01,1.048612080561360377e-01,1.084237470112633245e-01,1.107305471555183329e-01,1.095729259063970840e-01,1.077874557632548802e-01,1.044296675047154538e-01,1.036520319930322037e-01,1.037694401401512839e-01,1.042057953399631726e-01,1.048725086430099263e-01,1.051444341711496866e-01,1.044483397529172575e-01,1.045126611739354144e-01,1.057812174802990474e-01,1.077275100761417165e-01,1.083875407437836086e-01,1.098693177416922295e-01,1.101108121835616405e-01,1.158799423241730631e-01,1.224853736860178344e-01,1.219938222037467990e-01,1.193240525733152840e-01,1.151277917852448346e-01,1.140627112328155002e-01,1.201835334173181336e-01,1.147005529732842977e-01,1.211433320719561557e-01,1.175968645008284436e-01,1.205687825138541114e-01,1.127352881296014714e-01,1.118880260204054011e-01,1.103480759735564198e-01,1.110725881605278131e-01,1.159380191067104771e-01,1.182560396433316452e-01,1.193065295610089005e-01,1.162544008983116411e-01,1.120514543059666912e-01,1.118301837211479327e-01
1.667107658271283210e-01,1.663065187806233303e-01,1.643033590437704694e-01,1.651086362314181100e-01,1.655030293474196168e-01,1.631214228120792809e-01,1.601480393311993655e-01,1.583735829728667721e-01,1.568462992314507143e-01,1.558248843697849773e-01,1.567031546949158860e-01,1.602919428764057186e-01,1.636170434900253712e-01,1.654014278973232610e-01,1.646894958033299217e-01,1.629824529692789070e-01,1.596431768746882640e-01,1.588979717509597656e-01,1.589819441670430877e-01,1.594437679127323482e-01,1.600941988850144715e-01,1.603755495940452080e-01,1.597002691942343011e-01,1.597035470584217964e-01,1.607146407089486695e-01,1.623177661584879194e-01,1.629279054527688619e-01,1.637522646862321074e-01,1.649428785629424854e-01,1.702300886330475604e-01,1.771373150810536257e-01,1.764922943825313895e-01,1.736184484625990510e-01,1.692180695226893905e-01,1.691834145602075234e-01,1.747902818625337307e-01,1.691956838761237425e-01,1.755848881767368974e-01,1.723228100420637343e-01,1.752040923445924436e-01,1.673205312545496259e-01,1.671574070040925675e-01,1.658087502196756158e-01,1.653123111586480010e-01,1.700035613108933086e-01,1.723434554867867008e-01,1.740946578025909797e-01,1.707996953949408037e-01,1.668942454864540126e-01,1.667107658271283210e-01
2.213966124709551286e-01,2.207296343362591673e-01,2.188505252555310865e-01,2.196011170503127385e-01,2.199133698986461272e-01,2.180422925824317681e-01,2.154805977896498970e-01,2.138390407239488811e-01,2.124161786787124584e-01,2.113903734457185657e-01,2.122280610398490364e-01,2.158389952813206114e-01,2.187713243183893319e-01,2.201680429527699268e-01,2.198581047008218436e-01,2.180478486569702445e-01,2.148385148208977191e-01,2.141438451535050413e-01,2.142566747292903584e-01,2.147117909458135521e-01,2.153380900410624410e-01,2.155526353117692140e-01,2.149522936400135309e-01,2.148655370902671502e-01,2.157636214705876132e-01,2.171104784835490020e-01,2.176852942755932441e-01,2.181005584113810680e-01,2.197714877169253678e-01,2.250282127772405827e-01,2.319315774824893261e-01,2.310811800487085621e-01,2.279221453542416842e-01,2.236613324806346059e-01,2.243726205850815891e-01,2.293804521598220292e-01,2.239086021490718781e-01,2.300462544318442326e-01,2.270430993859021418e-01,2.298852732349156713e-01,2.221592792959008467e-01,2.224393419321488430e-01,2.213536257031287480e-01,2.200273155090505806e-01,2.242791633365583126e-01,2.266410719269074114e-01,2.289141065085264770e-01,2.253045778882534211e-01,2.219088207844915894e-01,2.213966124709550176e-01
2.761356437834701638e-01,2.753756719441617928e-01,2.737222870153531717e-01,2.741730867768166213e-01,2.744327945684125747e-01,2.731922468056469655e-01,2.709543502181826491e-01,2.694161054268974786e-01,2.680677684315727061e-01,2.670350600754107795e-01,2.678581489060460341e-01,2.714722493655848945e-01,2.739999032475683438e-01,2.750189528401627004e-01,2.749952543144160155e-01,2.732105873758695624e-01,2.701252627302672127e-01,2.695126520727150754e-01,2.695993722300614182e-01,2.700703227688122099e-01,2.707160603175715052e-01,2.708367345761171774e-01,2.703340301998469752e-01,2.702070869491007277e-01,2.710184884814965667e-01,2.721228648421752938e-01,2.726906479448854004e-01,2.728695857805331082e-01,2.745544980255939516e-01,2.798569019915595479e-01,2.867016426943600482e-01,2.856853302407073580e-01,2.823114679243804992e-01,2.783007119059737189e-01,2.795692184120492363e-01,2.839972219957613842e-01,2.787377808994137562e-01,2.845751538402194192e-01,2.817877073016871181e-01,2.846274698450103058e-01,2.771169494860492022e-01,2.776768880701192543e-01,2.768725024891866004e-01,2.750794649828520178e-01,2.788642150737208336e-01,2.811463422821055547e-01,2.837780821119222363e-01,2.802233454233271082e-01,2.769494674515896593e-01,2.761356437834699418e-01
3.310868593428279993e-01,3.303572499825729314e-01,3.288028212183278787e-01,3.290902765266263130e-01,3.292258316357794534e-01,3.284051729599860581e-01,3.264638475615732061e-01,3.250585671013744293e-01,3.237940261999808222e-01,3.227759541219909489e-01,3.235764588477359482e-01,3.271926620175134581e-01,3.293546864984017164e-01,3.299746817115127295e-01,3.302262875928776431e-01,3.284332568994658419e-01,3.255100886201047206e-01,3.249415285310513490e-01,3.250343750641598861e-01,3.255010052035874901e-01,3.261708224861468719e-01,3.262693750272426807e-01,3.258110263635866088e-01,3.256875442403162069e-01,3.264280494425378376e-01,3.273846158148195351e-01,3.278745394772414334e-01,3.279399324241883407e-01,3.294901115621629017e-01,3.347079194415855663e-01,3.414656652781618007e-01,3.402692219926047312e-01,3.367920270473445665e-01,3.331243166209940654e-01,3.347809041819657105e-01,3.386929005441192131e-01,3.336960719788644725e-01,3.392267063019133722e-01,3.365899293318174168e-01,3.394378885498088305e-01,3.321285048113613581e-01,3.329089586964462111e-01,3.322668572572667345e-01,3.302270254072263156e-01,3.335110762212845081e-01,3.358594827750320255e-01,3.386209342460144711e-01,3.352801722719738198e-01,3.319535017102865915e-01,3.310868593428278883e-01
3.861973986754325128e-01,3.854949583889724085e-01,3.840130495899549135e-01,3.841599912071108625e-01,3.842592917623273707e-01,3.836282248650665361e-01,3.820292946224642661e-01,3.807171957014857111e-01,3.795830136399341304e-01,3.785840502753232695e-01,3.793714107244610667e-01,3.829582226054453753e-01,3.846653068173387369e-01,3.850308004606654566e-01,3.855246454401438094e-01,3.837709005467004331e-01,3.810121325626497635e-01,3.804730331146179978e-01,3.806032295063004334e-01,3.810603833251289263e-01,3.816669906171474835e-01,3.818236831883861648e-01,3.813734404544092960e-01,3.812947558117066871e-01,3.819521026543688524e-01,3.827821915005156228e-01,3.832307043132144320e-01,3.832083443398337508e-01,3.846539828753251511e-01,3.895851854695064898e-01,3.961983442617421081e-01,3.948813976509149559e-01,3.913918398052207981e-01,3.880978245120800252e-01,3.900177772281985256e-01,3.935145003405827735e-01,3.887570656670575886e-01,3.939840724083764623e-01,3.914669210882983363e-01,3.943003479382253262e-01,3.873041159833584546e-01,3.881818762658690858e-01,3.876123711238468883e-01,3.855821841150425255e-01,3.884187672533587765e-01,3.907007489913282283e-01,3.934797646832962625e-01,3.903708484274091006e-01,3.869718369855868478e-01,3.861973986754324017e-01
4.414820079891525473e-01,4.408297672026014746e-01,4.393905952153046024e-01,4.394872098035273456e-01,4.395260077890285610e-01,4.390260204787169163e-01,4.376583241378204092e-01,4.364205352161712459e-01,4.354541570350033419e-01,4.345096508390124956e-01,4.352172540162421721e-01,4.387565544379771754e-01,4.399983371788127040e-01,4.401898380897097951e-01,4.407997963913427020e-01,4.391797289563602047e-01,4.366250969689355332e-01,4.361252899998625532e-01,4.362815252950592027e-01,4.367192936836178929e-01,4.372860848155655789e-01,4.375129728070620838e-01,4.370670038427676429e-01,4.370324295212977828e-01,4.376381042685820177e-01,4.383598934677062076e-01,4.387654013968738664e-01,4.387122029732308803e-01,4.400310443423253726e-01,4.445874376775658110e-01,4.510117345145066015e-01,4.496074569317562997e-01,4.461738110508373656e-01,4.432445830540260867e-01,4.452447042597197369e-01,4.484340713224535535e-01,4.438998312129367463e-01,4.488664340464570968e-01,4.464356319443555932e-01,4.492528566586815875e-01,4.425407074114279249e-01,4.434938221157886939e-01,4.428887929282744329e-01,4.410341469426193317e-01,4.434728434192950486e-01,4.456245914521189677e-01,4.482812004496540270e-01,4.454871895834969231e-01,4.420835281016356477e-01,4.414820079891523252e-01
4.968655067264993730e-01,4.962555261642814797e-01,4.948793465180448825e-01,4.949588505540624683e-01,4.949334769420102309e-01,4.945174058647502369e-01,4.933366123522455737e-01,4.922076112884856136e-01,4.913747443880010501e-01,4.905344727317587639e-01,4.911551243647577225e-01,4.946098362827400230e-01,4.953650697196411712e-01,4.954185351460421716e-01,4.961490232516952426e-01,4.946433459207232874e-01,4.923116665883270904e-01,4.918597240319927955e-01,4.920432058793807184e-01,4.924852910883601997e-01,4.930005100771562843e-01,4.932699786171879652e-01,4.928480121027357108e-01,4.928083064675642389e-01,4.933419660231714854e-01,4.939995345332531262e-01,4.943891387217292932e-01,4.943543857301521682e-01,4.955365014807052715e-01,4.996758217990230899e-01,5.058331599579078963e-01,5.043873570362648051e-01,5.010725342236802549e-01,4.985433311813723400e-01,5.005916369488425666e-01,5.034600618651801085e-01,4.991583145767763963e-01,5.038325166749639816e-01,5.014623586497043428e-01,5.042643488526756812e-01,4.979245496257492798e-01,4.988948131214253623e-01,4.982285573008812807e-01,4.965947824206984329e-01,4.986578885195758759e-01,5.006252455524737854e-01,5.031685712934047539e-01,5.005679369522136879e-01,4.972938335670445964e-01,4.968655067264995950e-01
5.523669476237190734e-01,5.518180547237674372e-01,5.504928427382119738e-01,5.505607827274295873e-01,5.504906206706761118e-01,5.501296433890418003e-01,5.491355117268535979e-01,5.480689879901092798e-01,5.473901255746731476e-01,5.466160501108665581e-01,5.471433963857071925e-01,5.504570957857697344e-01,5.507709433870630056e-01,5.507878380982207389e-01,5.515378226784558580e-01,5.502030987976800347e-01,5.480848229508897829e-01,5.477352271108523185e-01,5.479401326468803513e-01,5.483739595856049753e-01,5.488988699086834178e-01,5.491381621398890855e-01,5.487732206123492329e-01,5.487561139538453814e-01,5.492170733193014742e-01,5.498297177292720272e-01,5.501813930778721717e-01,5.501521615133074805e-01,5.512557745131277942e-01,5.548675850447384317e-01,5.606919155106704356e-01,5.592683026536386937e-01,5.561405841417750295e-01,5.539547113237149878e-01,5.560160784908403375e-01,5.585736889573220676e-01,5.545502296010996757e-01,5.588664626372948918e-01,5.566071861989828617e-01,5.593734295465638828e-01,5.534341541674654419e-01,5.543654198539506028e-01,5.537398994141827790e-01,5.522947545270293634e-01,5.540181392931140536e-01,5.558055053210700924e-01,5.582061534959849025e-01,5.557154793137721871e-01,5.527048340952913641e-01,5.523669476237188514e-01
6.080177653650060687e-01,6.075116021952163825e-01,6.062464502873429195e-01,6.062553083202008031e-01,6.061638979178052278e-01,6.057896823993831337e-01,6.050125022412257136e-01,6.040288229289652033e-01,6.034674305422345064e-01,6.028157126510633734e-01,6.032237665846160724e-01,6.062953004140613222e-01,6.062573501334809212e-01,6.062277581701038809e-01,6.070240017940068400e-01,6.058396023991808876e-01,6.039521896849942006e-01,6.037152493823383370e-01,6.039346994703418403e-01,6.043672039150864705e-01,6.048469759050191241e-01,6.050771536709772525e-01,6.048025404962236173e-01,6.047961946733914074e-01,6.051928562309727422e-01,6.057382499935950460e-01,6.060735773751657618e-01,6.060937561255632655e-01,6.070573742459388633e-01,6.102587280892503019e-01,6.155645925277622998e-01,6.142668182305059954e-01,6.113501089993790272e-01,6.095161063692742243e-01,6.114974011989854352e-01,6.137218403478953421e-01,6.100391990326052838e-01,6.140417912337929884e-01,6.118614685011555254e-01,6.144863920258201162e-01,6.090550813902279037e-01,6.099962824530144045e-01,6.093546684690001047e-01,6.080375984646712029e-01,6.094729706068677810e-01,6.110956461046413990e-01,6.132821209718345434e-01,6.110116800785531099e-01,6.082888361141662870e-01,6.080177653650056246e-01
