7.281317198137100544e-01,7.630387871111411480e-01,7.989857388204675281e-01,8.405846008273936132e-01,8.623399004380084554e-01,8.900418911304630587e-01,9.093704818100276643e-01,9.425075168631148470e-01,9.421806957611764677e-01,9.447168260415036434e-01,9.433166789174667333e-01,9.469793220335582795e-01,9.421302278391882057e-01,9.311283671837169429e-01,9.226669762519472684e-01,8.987298466072360936e-01,8.731892937208652894e-01,8.414341587784984755e-01,8.131304988636851583e-01,7.936538990933824644e-01,7.534458114775476334e-01,7.171287031975733806e-01
7.030156585847792128e-01,7.404345717094071855e-01,7.820619859756786640e-01,8.148394451258074156e-01,8.413109250330238487e-01,8.695610617601232661e-01,8.925737885376328062e-01,9.129064181160119196e-01,9.230670098847669758e-01,9.354286145237759031e-01,9.267638218747416001e-01,9.276010152222782246e-01,9.275476032884595323e-01,9.158968003918094292e-01,8.966697223282958928e-01,8.770691030221260398e-01,8.565593772301757225e-01,8.307283798973209565e-01,7.930405428696569725e-01,7.709263470875350466e-01,7.357469959194803399e-01,6.943065256231077953e-01
6.724842633238384826e-01,7.118541079105074054e-01,7.502411227263861004e-01,7.839913321087065290e-01,8.190177136206390207e-01,8.459155103869697712e-01,8.670258353440852828e-01,8.820579472094530749e-01,8.939895987879639128e-01,9.095672699646422110e-01,9.101839995957423657e-01,9.080371811121752401e-01,9.003866486508829148e-01,8.855118448554722965e-01,8.681269937997254660e-01,8.542991473470354924e-01,8.295740703151757156e-01,8.045096854978297518e-01,7.694827456747977967e-01,7.378943553688659396e-01,7.056224410696585458e-01,6.619328528903446474e-01
6.393269617559094176e-01,6.763367488348787093e-01,7.164458170265819437e-01,7.516956275607974414e-01,7.888467590752769043e-01,8.149855158553316326e-01,8.341858507504631426e-01,8.520013023502820415e-01,8.641047690325042163e-01,8.762242837181425381e-01,8.799952191518701783e-01,8.770743300970900158e-01,8.685156442039938529e-01,8.539544861909448281e-01,8.398595721098466305e-01,8.228227821360269978e-01,8.003267497620587534e-01,7.729234823026414070e-01,7.422833527914610707e-01,7.035441259007300108e-01,6.713091696965189925e-01,6.296067798816339378e-01
6.056467675364768377e-01,6.386647782033728626e-01,6.805520576606499672e-01,7.184631287629619223e-01,7.539272285434607257e-01,7.801571296527411992e-01,8.012326676018086680e-01,8.196133281299489148e-01,8.313564221274567512e-01,8.397427175088794105e-01,8.468346945440616835e-01,8.449843034323277768e-01,8.336443971652206519e-01,8.226083455771999731e-01,8.098358225314636893e-01,7.889385657743803737e-01,7.684768264723688125e-01,7.391606585816349329e-01,7.090013786001733154e-01,6.684245851063687072e-01,6.341278810299908475e-01,5.962105491910280053e-01
5.722224044361737816e-01,6.016898850437206736e-01,6.427973408513102394e-01,6.833246748616371713e-01,7.169868399540137993e-01,7.451108578493588208e-01,7.661499964274672836e-01,7.853125418186711615e-01,7.966519795668208781e-01,8.042393888535976920e-01,8.123862791207826506e-01,8.111646142558370798e-01,7.998968658029459444e-01,7.893283522990693912e-01,7.756381855277081350e-01,7.536324623867067807e-01,7.345627736568435262e-01,7.048811845576080648e-01,6.723446722225548955e-01,6.328865358293613852e-01,5.965121410950356973e-01,5.634109641726394724e-01
5.379832469015083385e-01,5.660024022766103613e-01,6.070698993864928061e-01,6.483344631779783818e-01,6.790518057072633118e-01,7.089427497585225613e-01,7.295667546249080537e-01,7.475626529530295938e-01,7.600322957934552148e-01,7.669608321462806355e-01,7.763914145479978712e-01,7.752574020247452458e-01,7.640718063859198717e-01,7.533233706205484381e-01,7.385755452579584324e-01,7.171871294772141914e-01,6.990958263706289477e-01,6.694579507928842821e-01,6.364476972845818370e-01,5.990661254022714433e-01,5.603600216495916442e-01,5.324941501133676480e-01
5.044236335682678041e-01,5.304042476130907957e-01,5.711686870265669791e-01,6.114627982986218235e-01,6.413769845507411027e-01,6.716749627365301567e-01,6.916426160480504404e-01,7.086041533314595409e-01,7.222547094234975651e-01,7.295454925550708403e-01,7.384190522954249269e-01,7.373630001401545453e-01,7.273403182149180690e-01,7.162955793266719828e-01,6.995208930023517624e-01,6.799218734467123992e-01,6.621980038995013418e-01,6.335783327862173353e-01,6.005513485006231944e-01,5.650938459522727442e-01,5.249461521436031841e-01,5.019428223143675982e-01
4.725733634963679708e-01,4.947132936008312720e-01,5.347415339126214695e-01,5.737524518877913371e-01,6.043126535035813207e-01,6.333553972669841992e-01,6.533081628930379470e-01,6.679524700880679067e-01,6.834039543796798233e-01,6.912778261513716771e-01,6.993675684409776938e-01,6.986819089938144378e-01,6.890149165698078448e-01,6.780576039897868723e-01,6.602856401879375614e-01,6.422843802578310779e-01,6.254777353310091437e-01,5.980995924739502811e-01,5.645715132359012678e-01,5.299022362652165974e-01,4.896312116780768275e-01,4.710976541683358221e-01
4.395043042541508793e-01,4.594667107517733662e-01,4.987244226263575775e-01,5.363025670541923251e-01,5.669176190885846234e-01,5.950794251281575908e-01,6.149218400883248448e-01,6.274929673732261293e-01,6.431466976951761838e-01,6.518474367991827778e-01,6.591008364844932466e-01,6.585235727195282163e-01,6.499221536413092304e-01,6.387107856610934054e-01,6.210932615514138666e-01,6.048220226506055841e-01,5.888836412176862156e-01,5.609193431861656531e-01,5.283453487207626642e-01,4.945054267485372024e-01,4.543298090386880261e-01,4.385818964733567138e-01
