2.612995308246686132e-01,2.732203886747299748e-01,2.723507184129435044e-01,2.728746568279944440e-01,2.678646635618333605e-01,2.662641432997525648e-01,2.619291143643652231e-01,2.644909618432536025e-01,2.620729330474152463e-01,2.638197626688264519e-01,2.620014749116642561e-01,2.617984770180151743e-01,2.580260889012102599e-01,2.531304238289098785e-01,2.484666394755088714e-01,2.491765099143708750e-01,2.491156458371752702e-01,2.490784888964171495e-01,2.518545556985570255e-01,2.622897950180159699e-01,2.630670420830762968e-01,2.561006316169956998e-01
3.047346212815312816e-01,3.178891149682901429e-01,3.191808121996835279e-01,3.156009521178544386e-01,3.132516982092341529e-01,3.119667374240471802e-01,3.090947067858044739e-01,3.047570852966950405e-01,3.081749237191317992e-01,3.129931774681630752e-01,3.092792306117616019e-01,3.079453361487640706e-01,3.058336811170495606e-01,3.007853791365988072e-01,2.914519002201159670e-01,2.943531191341775544e-01,2.963657046484623470e-01,2.978815726884001536e-01,2.975723457451567855e-01,3.066612811773906655e-01,3.099113858399625276e-01,3.006328101523870200e-01
3.451160623235891567e-01,3.590526871328331704e-01,3.578150613874362951e-01,3.549791358418905585e-01,3.578970501587986353e-01,3.561582404200040464e-01,3.522621637220973434e-01,3.445896059429246483e-01,3.490332681670495485e-01,3.559577901009063350e-01,3.566245031020499057e-01,3.540651574253608214e-01,3.477998199536266322e-01,3.405838528134238485e-01,3.330975987921319659e-01,3.390865617450189440e-01,3.386981348537013714e-01,3.407082388300136655e-01,3.416014093442527044e-01,3.444521482572369675e-01,3.499412332936953085e-01,3.394198340171261097e-01
3.835448962992497046e-01,3.941757339944054195e-01,3.948718950177276810e-01,3.934100068645374759e-01,3.978872457172586419e-01,3.958009102488228570e-01,3.902951227245073929e-01,3.850632605294024291e-01,3.894071138776580288e-01,3.935147551328467275e-01,3.967659853714624596e-01,3.935320436105538833e-01,3.863541594934966072e-01,3.795590385856845717e-01,3.749379465647606491e-01,3.782823610008154147e-01,3.795743076732810972e-01,3.798284405984548862e-01,3.837110124864358540e-01,3.808837556529706125e-01,3.864988686126410999e-01,3.785420266139944978e-01
4.216768201263355609e-01,4.271534556099266799e-01,4.300165363870390167e-01,4.312022115293611124e-01,4.338759006944898355e-01,4.321797010705155651e-01,4.283180651021664120e-01,4.237765344412115498e-01,4.276121122504105143e-01,4.281714983592965207e-01,4.345298016823839204e-01,4.321533131124457583e-01,4.223045021663469623e-01,4.188189658426809681e-01,4.156313797880430427e-01,4.153594460952291789e-01,4.185762512838199778e-01,4.171143148338603002e-01,4.212941859194375138e-01,4.166239520184606415e-01,4.200965009967171926e-01,4.169560619090865172e-01
4.601703078480345321e-01,4.614120765541349645e-01,4.631339394126400277e-01,4.673043943463776051e-01,4.679721244763007659e-01,4.684061241717016322e-01,4.644890902758667672e-01,4.609406821579560276e-01,4.641494379248367053e-01,4.639944175874253784e-01,4.711308539984778165e-01,4.693270175954833423e-01,4.594898796055278400e-01,4.565620378755874120e-01,4.529642429446753549e-01,4.511073327144251577e-01,4.558782761161413455e-01,4.540484035045051492e-01,4.555170740990320821e-01,4.523060960845400325e-01,4.538182067816233789e-01,4.560915949702444294e-01
4.981104477044849821e-01,4.972401893919844440e-01,4.986258819384027929e-01,5.035822334125314992e-01,5.011257280991050500e-01,5.036033154516592614e-01,4.992800172084486676e-01,4.947180611559736652e-01,4.988639416021256601e-01,4.981105808506910981e-01,5.062410395922216644e-01,5.045597588619429308e-01,4.948600684526715532e-01,4.918167003280735639e-01,4.874791785447192827e-01,4.857766890844302243e-01,4.917431840038150592e-01,4.899479581243922910e-01,4.906530997014059148e-01,4.895795742761633873e-01,4.893886340545303137e-01,4.969138502014768810e-01
5.367024696344614432e-01,5.332523319289562691e-01,5.339580542685299358e-01,5.379772044387333141e-01,5.347185367916694743e-01,5.377446354591628452e-01,5.327112525802578658e-01,5.271920479325233888e-01,5.324034383681621740e-01,5.321507349194456449e-01,5.392652745873059983e-01,5.377280848818748460e-01,5.294719243977753509e-01,5.260879635919356589e-01,5.197373952351533877e-01,5.196807939017508149e-01,5.261877222601221149e-01,5.253914874836472793e-01,5.258548617955306481e-01,5.266644379758456118e-01,5.258331383775035617e-01,5.381323751667190791e-01
5.766754311305638536e-01,5.691021477884921076e-01,5.689239013464780781e-01,5.714252801208591359e-01,5.690138684694193705e-01,5.707610826639039070e-01,5.656854295603340743e-01,5.576328487756833097e-01,5.647818064558393081e-01,5.652859510816822253e-01,5.711272152092027321e-01,5.700885014872869583e-01,5.624805167518448501e-01,5.591131217660533226e-01,5.518093204076558456e-01,5.533329978612101518e-01,5.608965823458064159e-01,5.612403485093618860e-01,5.611617710331155973e-01,5.626646604598699586e-01,5.623750874429539470e-01,5.792436699328317173e-01
6.159754589639478972e-01,6.055766756065648071e-01,6.044335399222623417e-01,6.053114051309615995e-01,6.030058557370587824e-01,6.038675477732737829e-01,5.985861993185723762e-01,5.884091194040845796e-01,5.954808909698683372e-01,5.970566801474386232e-01,6.016005616244746168e-01,6.007581289737793373e-01,5.946898873643690075e-01,5.909085291167038845e-01,5.839622213113324634e-01,5.873230061256091705e-01,5.959259986115290619e-01,5.955365619295291957e-01,5.963285692693768292e-01,5.985326685801583002e-01,5.990179779234063862e-01,6.190954882908189516e-01
6.540533417500861146e-01,6.422953008085766635e-01,6.391806366817380791e-01,6.394246238555493234e-01,6.365195392467793978e-01,6.365284564060907924e-01,6.297700897003596365e-01,6.185830544049789603e-01,6.256659338464608533e-01,6.275222291453683710e-01,6.303231543823315519e-01,6.296353465919011239e-01,6.256899833301784453e-01,6.223074096124864285e-01,6.154339050927895016e-01,6.196108889364576600e-01,6.302445652985841917e-01,6.291240661033770110e-01,6.308990248930859135e-01,6.337438330205132919e-01,6.365892442491458691e-01,6.585834038039687366e-01
6.914424383312089972e-01,6.782169702079604567e-01,6.735007802884698247e-01,6.731233133597112062e-01,6.689921224437485048e-01,6.687411236509697154e-01,6.601771536141203267e-01,6.497609007006663884e-01,6.552202246701359645e-01,6.568509677113636425e-01,6.577117218825032641e-01,6.575249362618348359e-01,6.557116850191536672e-01,6.530452877757718655e-01,6.468411953190429386e-01,6.513985806514300814e-01,6.630272377167377718e-01,6.612496397663901737e-01,6.653481858208030175e-01,6.694885483826524819e-01,6.741405821157911982e-01,6.964544561327079553e-01
7.291098258566370838e-01,7.142495481912904953e-01,7.074705418103717225e-01,7.068102298187813881e-01,7.014178815943998835e-01,6.999870377930075271e-01,6.886949941962173805e-01,6.801399101068221764e-01,6.838718570943121966e-01,6.855790206894011307e-01,6.843144639245626326e-01,6.845310094997781869e-01,6.853242346489285541e-01,6.835491012704084657e-01,6.780018987173238587e-01,6.806901658937584143e-01,6.947772609119527987e-01,6.931002129826379088e-01,6.994730516405539555e-01,7.045374866049002316e-01,7.115790210020941364e-01,7.332141875049489332e-01
7.670130070949154888e-01,7.507225551103525740e-01,7.420766924251336327e-01,7.400178668479991950e-01,7.342103033104899756e-01,7.305450653656611060e-01,7.177985792901574458e-01,7.098791101682360161e-01,7.120509100742423714e-01,7.135742356058507596e-01,7.110130540306260905e-01,7.117144898775905615e-01,7.144279717505279681e-01,7.136712898761490287e-01,7.091672108054157819e-01,7.103170364014929072e-01,7.262999707971300456e-01,7.253678384231007081e-01,7.334883402183929313e-01,7.392120994870909900e-01,7.485185248124771595e-01,7.689100380316852279e-01
8.044711309783363351e-01,7.872316370507618233e-01,7.771318726115561404e-01,7.727894719236272358e-01,7.660996375171391648e-01,7.608908110769846411e-01,7.471493849537045318e-01,7.406222540912313912e-01,7.400701720299472930e-01,7.408919448642244943e-01,7.386719635686416208e-01,7.392519557874085434e-01,7.429726657203594709e-01,7.426378682703077549e-01,7.391241722001398173e-01,7.405192522957660950e-01,7.567691146963190230e-01,7.576095176875772275e-01,7.672507042858744963e-01,7.735146303408452217e-01,7.857163309567709586e-01,8.047626680975319413e-01
