7.793329410494649612e-02,1.124333036208330083e-01,1.478951944679233188e-01,1.764005288022488238e-01,2.215624260188045480e-01,2.636183305649520414e-01,3.099834959418524272e-01,3.479652006424434063e-01,3.984474554161417381e-01,4.488986930770365591e-01,4.994014483292312789e-01,5.498190880081688103e-01,5.999678828637730055e-01,6.489832689046258762e-01,6.984606367768222412e-01,7.424848225647673328e-01,7.855579531183992659e-01,8.242587996304764353e-01,8.654082288335027684e-01,9.102060986544457943e-01,9.397320120119815323e-01,9.732113834282077880e-01
8.435545156629480068e-02,1.148715433027087673e-01,1.425455008898939835e-01,1.801606598220729660e-01,2.225194223780138369e-01,2.637073838094077249e-01,3.079887272581561253e-01,3.534783729601535529e-01,4.024094146813875783e-01,4.507668965847213549e-01,5.000289989754946873e-01,5.501371538260062533e-01,6.002054909892868828e-01,6.486850452515598997e-01,6.940193848830273904e-01,7.400133941224470435e-01,7.856070662948706484e-01,8.283734908541615649e-01,8.611927554443221666e-01,9.051368985392344024e-01,9.405736104529961450e-01,9.670743480417942628e-01
8.641289395085852143e-02,1.140258191910313856e-01,1.462018709482035828e-01,1.831421916855998366e-01,2.189411605290644824e-01,2.613148423089899919e-01,3.067961211782159192e-01,3.542277668515605993e-01,4.029600415319639639e-01,4.503347840966867577e-01,5.006479971241348803e-01,5.508436456471598186e-01,6.001542771406909171e-01,6.476527533170511886e-01,6.942702347962610432e-01,7.422995666588111385e-01,7.861565971351066606e-01,8.297838429536118499e-01,8.659690874476337896e-01,9.051125073754151540e-01,9.433163045472344743e-01,9.656434586709270462e-01
8.683797143726711132e-02,1.189103596656195944e-01,1.490594845346058794e-01,1.847884048919269662e-01,2.183067853222070975e-01,2.611188535779657705e-01,3.071979043901855722e-01,3.538469329073273828e-01,4.023548004347105023e-01,4.508904987315678348e-01,5.008463694612889094e-01,5.508615627421290517e-01,5.998129639332455687e-01,6.473794119373771361e-01,6.953286663309675708e-01,7.424214336370762446e-01,7.873091161875960253e-01,8.293748129764599852e-01,8.689447031002638377e-01,9.007865356126663059e-01,9.388318742798297256e-01,9.653909845338484175e-01
8.631243738510442631e-02,1.235643867280210445e-01,1.510516136473629145e-01,1.839374525090375634e-01,2.193266813409667781e-01,2.620755022612618057e-01,3.073949081944895578e-01,3.537729808389927788e-01,4.023215357528561742e-01,4.517051792564147350e-01,5.008718124318050080e-01,5.508319391563430978e-01,5.985513946014437980e-01,6.472217120890458864e-01,6.955129469759823158e-01,7.410222347298917045e-01,7.866353312919185381e-01,8.272173410203359500e-01,8.670085347888387695e-01,8.961592598727231573e-01,9.326371079226349892e-01,9.653087889166861446e-01
8.500623505452273299e-02,1.254397602743085316e-01,1.540095947521755437e-01,1.831588645776504598e-01,2.202200125665565167e-01,2.616699949406561254e-01,3.069739905950213954e-01,3.531448501417953634e-01,4.018276194751393970e-01,4.513066504673478030e-01,5.001687159522697490e-01,5.501751246110658800e-01,5.979657449814573811e-01,6.468527975549887010e-01,6.949319312220371136e-01,7.399265719106782324e-01,7.860349995326347816e-01,8.263946301704097053e-01,8.644991852637450291e-01,8.952722152996264171e-01,9.298117590200334348e-01,9.673633452995250570e-01
8.381274200499715110e-02,1.252727523122922071e-01,1.538996791542921461e-01,1.817845541781688001e-01,2.211702190997994477e-01,2.612298874480079025e-01,3.066806769132520705e-01,3.532683304988832873e-01,4.016972011521292019e-01,4.513864090510471549e-01,4.999539790115405391e-01,5.500060984528405417e-01,5.978448300951089145e-01,6.466551689707374928e-01,6.943071864361005652e-01,7.395538825088674439e-01,7.858560860790164693e-01,8.261664512174221597e-01,8.638221451097102266e-01,8.971398986786128793e-01,9.289481332484111897e-01,9.698391880439853896e-01
8.038511779155681214e-02,1.230152239660548125e-01,1.519919976856750898e-01,1.814981576686647002e-01,2.215006996655592419e-01,2.612146808693906475e-01,3.068319720700638520e-01,3.535912851489442232e-01,4.014813154830811914e-01,4.510379513692558406e-01,4.998485055371922336e-01,5.499572525941537338e-01,5.983924840316998672e-01,6.471586375268579827e-01,6.939191593532217928e-01,7.399888292761839237e-01,7.863198295431570450e-01,8.273426768650800067e-01,8.649168137262819300e-01,9.000832517036538860e-01,9.298445592732099696e-01,9.725310187010761664e-01
7.495848387815642888e-02,1.191757143360435006e-01,1.492905553781315453e-01,1.806343193191783381e-01,2.203235720316955026e-01,2.611645169200749184e-01,3.068645095196965156e-01,3.540765397474240905e-01,4.011891471275361165e-01,4.506983034553682654e-01,4.998457097959323470e-01,5.499677418932408246e-01,5.985650978791177135e-01,6.473880513675703829e-01,6.937548077622207598e-01,7.406179281257733171e-01,7.873001542440034584e-01,8.292348803936558932e-01,8.663071923943661545e-01,9.022527153757715634e-01,9.318532683370794878e-01,9.750832216386775553e-01
7.093904169328117681e-02,1.157194642222694608e-01,1.467246197795030460e-01,1.798424033037660519e-01,2.195028365256485869e-01,2.609807840816837365e-01,3.066812355833376524e-01,3.540647221125263755e-01,4.010947246767702090e-01,4.503895759173839330e-01,4.997380564949558401e-01,5.498108851680169051e-01,5.987818709325868349e-01,6.474841266540442009e-01,6.939216107413811452e-01,7.412651086233631448e-01,7.880381330933852180e-01,8.296427275176403437e-01,8.676958970680268557e-01,9.045284480943656114e-01,9.342762003006926941e-01,9.773133889645847505e-01
